CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/29/2017,15:45,,,,,,,,61        CENTER DRIVE                  ,3,0,0,0,3,0,0,0,Driver Inexperience,Driver Inexperience,Unspecified,,,3659838,Bike,Bike,Bike,,
05/04/2017,18:00,MANHATTAN,10003,40.738785,-73.98887,"(40.738785, -73.98887)",,,30        EAST 20 STREET                ,0,1,0,0,0,1,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3663662,Sedan,Taxi,Bike,,
04/22/2017,18:00,QUEENS,11103,40.758224,-73.91741,"(40.758224, -73.91741)",BROADWAY                        ,42 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3655441,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
05/15/2017,21:35,BROOKLYN,11210,40.638603,-73.94827,"(40.638603, -73.94827)",FOSTER AVENUE                   ,NOSTRAND AVENUE,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Failure to Yield Right-of-Way,Unspecified,,,3671234,Sedan,Sedan,Bike,,
04/07/2017,16:10,,,40.865547,-73.92728,"(40.865547, -73.92728)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passenger Distraction,Unspecified,,,3648746,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
04/07/2017,5:23,MANHATTAN,10112,40.759342,-73.97913,"(40.759342, -73.97913)",,,50        WEST 50 STREET                ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3646784,Station Wagon/Sport Utility Vehicle,Van,Bike,,
04/06/2017,20:00,MANHATTAN,10012,40.724136,-73.992615,"(40.724136, -73.992615)",BOWERY                          ,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3649379,Station Wagon/Sport Utility Vehicle,Taxi,Bike,,
04/06/2017,13:30,BROOKLYN,11219,40.627914,-74.003105,"(40.627914, -74.003105)",12 AVENUE                       ,64 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3646470,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
04/13/2017,19:00,MANHATTAN,10018,40.756855,-73.99377,"(40.756855, -73.99377)",,,534       9 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3651168,Taxi,Bike,Bike,,
04/04/2017,20:00,BROOKLYN,11238,40.677162,-73.97245,"(40.677162, -73.97245)",FLATBUSH AVENUE                 ,CARLTON AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3645308,Sedan,Taxi,Bike,,
04/15/2017,18:43,,,40.809574,-73.96805,"(40.809574, -73.96805)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3651437,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
04/14/2017,14:49,STATEN ISLAND,10304,40.62962,-74.07667,"(40.62962, -74.07667)",BAY STREET                      ,WAVE STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Reaction to Uninvolved Vehicle,Unspecified,,,3652172,Sedan,Sedan,Bike,,
03/01/2017,18:58,,,40.7497,-73.902565,"(40.7497, -73.902565)",37 AVENUE                       ,,,2,0,0,0,2,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Unspecified,,,3624143,Sedan,Bike,Bike,,
03/21/2017,17:15,BROOKLYN,11226,40.65415,-73.949936,"(40.65415, -73.949936)",NOSTRAND AVENUE                 ,LENOX ROAD,,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Unspecified,,,3637433,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
03/04/2017,14:15,QUEENS,11372,40.749653,-73.88525,"(40.749653, -73.88525)",37 AVENUE                       ,81 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,Unspecified,,,3625687,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
03/21/2017,17:15,BROOKLYN,11226,40.65415,-73.949936,"(40.65415, -73.949936)",NOSTRAND AVENUE                 ,LENOX ROAD,,1,0,0,0,1,0,0,0,Passing Too Closely,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,3638100,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
01/27/2017,9:20,,,40.765987,-73.98713,"(40.765987, -73.98713)",WEST 54 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3605394,Sedan,Sedan,Bike,,
01/12/2017,17:45,,,40.713634,-73.94595,"(40.713634, -73.94595)",MANHATTAN AVENUE                ,,,1,0,0,0,1,0,0,0,Unsafe Speed,Unsafe Speed,Unspecified,,,3597320,Bike,Station Wagon/Sport Utility Vehicle,Bike,,
01/03/2017,10:30,BROOKLYN,11221,40.689434,-73.92195,"(40.689434, -73.92195)",,,1369      BROADWAY                      ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,Unspecified,,,3592077,Sedan,Pick-up Truck,Bike,,
01/17/2017,13:30,,,40.736065,-73.98939,"(40.736065, -73.98939)",UNION SQUARE EAST               ,,,2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3600318,Sedan,Bike,Bike,,
12/27/2016,18:30,QUEENS,11377,40.75291,-73.90608,"(40.75291, -73.90608)",BROADWAY                        ,55 STREET,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3587908,Taxi,Bike,Bike,,
01/15/2017,0:50,,,40.765614,-73.9607,"(40.765614, -73.9607)",EAST 67 STREET                  ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,3599157,Sedan,Bike,Bike,,
12/05/2016,13:20,,,40.811203,-73.96158,"(40.811203, -73.96158)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Other Vehicular,,3578816,Station Wagon/Sport Utility Vehicle,Sedan,Bike,Sedan,
12/14/2016,8:40,MANHATTAN,10002,40.71493,-73.983345,"(40.71493, -73.983345)",WILLETT STREET                  ,GRAND STREET,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Unspecified,,,3579723,Sedan,Sedan,Bike,,
12/03/2016,10:39,,,40.603874,-73.99544,"(40.603874, -73.99544)",21 AVENUE                       ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3572321,Sedan,Sedan,Bike,,
11/19/2016,21:58,MANHATTAN,10009,40.72376,-73.97909,"(40.72376, -73.97909)",,,96        AVENUE C                      ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3563823,Taxi,Taxi,Bike,,
11/19/2016,9:00,MANHATTAN,10001,40.750984,-73.98853,"(40.750984, -73.98853)",,,129       WEST 35 STREET                ,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,Unspecified,,,3563608,Taxi,Station Wagon/Sport Utility Vehicle,Bike,,
11/26/2016,19:05,,,40.670033,-73.893425,"(40.670033, -73.893425)",VERMONT STREET                  ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3573061,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
11/11/2016,19:20,MANHATTAN,10002,40.715622,-73.994286,"(40.715622, -73.994286)",CANAL STREET                    ,FORSYTH STREET,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Driver Inexperience,Unspecified,,,3559931,Sedan,Taxi,Bike,,
11/18/2016,11:05,BRONX,10463,40.876877,-73.9034,"(40.876877, -73.9034)",BAILEY AVENUE                   ,ALBANY CRESCENT,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3564273,Sedan,Sedan,Bike,,
11/06/2016,11:00,MANHATTAN,10036,40.75488,-73.97988,"(40.75488, -73.97988)",,,530       5 AVENUE                      ,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,Unspecified,3554576,Station Wagon/Sport Utility Vehicle,Bike,Bike,Bike,Bike
10/13/2016,9:45,MANHATTAN,10019,40.76551,-73.97795,"(40.76551, -73.97795)",,,140       WEST 58 STREET                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3539812,Van,Box Truck,Bike,,
10/12/2016,15:00,BROOKLYN,11211,40.711067,-73.961624,"(40.711067, -73.961624)",,,802       DRIGGS AVENUE                 ,2,0,0,0,2,0,0,0,Unspecified,Unspecified,,,,3540425,Taxi,Bike,Bike,,
10/19/2016,20:30,,,40.76817,-73.9528,"(40.76817, -73.9528)",YORK AVENUE                     ,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3543593,Taxi,Sedan,Bike,,
10/26/2016,7:55,BROOKLYN,11235,40.583485,-73.9601,"(40.583485, -73.9601)",BANNER AVENUE                   ,GUIDER AVENUE,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,3548455,Bike,Sedan,Bike,,
10/25/2016,9:41,MANHATTAN,10017,40.750492,-73.97172,"(40.750492, -73.97172)",EAST 43 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Passing Too Closely,Other Vehicular,,,3547286,Station Wagon/Sport Utility Vehicle,Refrigerated Van,Bike,,
10/31/2016,22:00,BROOKLYN,11216,40.682293,-73.943695,"(40.682293, -73.943695)",,,441       TOMPKINS AVENUE               ,1,0,0,0,1,0,0,0,Following Too Closely,Passing Too Closely,Unspecified,,,3551609,Sedan,Sedan,Bike,,
10/01/2016,17:10,QUEENS,11436,40.67314,-73.79086,"(40.67314, -73.79086)",,,126-17    147 STREET                    ,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3530905,Sedan,Sedan,Bike,,
09/25/2016,17:21,BRONX,10468,40.862793,-73.907,"(40.862793, -73.907)",,,138       WEST FORDHAM ROAD             ,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Other Vehicular,Unspecified,,,3527052,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
09/24/2016,12:45,MANHATTAN,10006,40.70983,-74.01468,"(40.70983, -74.01468)",WEST STREET                     ,ALBANY STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3526563,Taxi,Bike,Bike,,
09/21/2016,11:50,,,40.763733,-73.9414,"(40.763733, -73.9414)",VERNON BOULEVARD                ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Reaction to Uninvolved Vehicle,Driver Inattention/Distraction,,,3526714,Station Wagon/Sport Utility Vehicle,Sedan,Bike,,
09/17/2016,16:35,,,40.7563,-73.92007,"(40.7563, -73.92007)",34 AVENUE                       ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3521629,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
10/08/2016,17:15,BROOKLYN,11217,40.681007,-73.97734,"(40.681007, -73.97734)",,,59        5 AVENUE                      ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,3536864,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
09/26/2016,10:30,MANHATTAN,10028,40.774654,-73.9541,"(40.774654, -73.9541)",2 AVENUE                        ,EAST 81 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,3528190,Station Wagon/Sport Utility Vehicle,Box Truck,Bike,,
09/29/2016,22:30,MANHATTAN,10024,40.782463,-73.97883,"(40.782463, -73.97883)",AMSTERDAM AVENUE                ,WEST 78 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3530074,Taxi,Pick-up Truck,Bike,,
09/25/2016,16:45,QUEENS,11368,40.743332,-73.85496,"(40.743332, -73.85496)",108 STREET                      ,52 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing Too Closely,Unspecified,,,3527243,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
09/23/2016,21:05,MANHATTAN,10009,40.725044,-73.97818,"(40.725044, -73.97818)",,,137       AVENUE C                      ,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,Unspecified,,,3526468,Sedan,Sedan,Bike,,
08/31/2016,14:35,,,40.751442,-73.97606,"(40.751442, -73.97606)",,,LEXINGTON AVENUE                        ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,3511749,Taxi,BS,Bike,,
09/13/2016,19:50,MANHATTAN,10034,40.867012,-73.92312,"(40.867012, -73.92312)",WEST 204 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing Too Closely,Unspecified,,,3519230,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
09/14/2016,9:39,MANHATTAN,10021,40.77246,-73.96705,"(40.77246, -73.96705)",5 AVENUE                        ,EAST 72 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3531954,Sedan,Bus,Bike,,
09/12/2016,15:05,,,40.664,-73.9207,"(40.664, -73.9207)",BLAKE AVENUE                    ,,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3519592,Sedan,Pedicab,Bike,,
08/26/2016,23:35,MANHATTAN,10026,40.80133,-73.950195,"(40.80133, -73.950195)",LENOX AVENUE                    ,WEST 115 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,Unspecified,,,3508885,Taxi,Sedan,Bike,,
09/14/2016,18:30,BROOKLYN,11204,40.622635,-73.99024,"(40.622635, -73.99024)",,,6117      17 AVENUE                     ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3521197,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
09/08/2016,17:30,QUEENS,11103,40.765392,-73.9182,"(40.765392, -73.9182)",35 STREET                       ,30 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3521412,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
08/30/2016,15:00,MANHATTAN,10032,40.84168,-73.93934,"(40.84168, -73.93934)",SAINT NICHOLAS AVENUE           ,WEST 169 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3511809,POSTA,Bus,Bike,,
09/08/2016,9:45,MANHATTAN,10038,40.713444,-73.99854,"(40.713444, -73.99854)",CHATHAM SQUARE                  ,MOTT STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,Unspecified,,,3517187,Taxi,Sedan,Bike,,
09/10/2016,16:45,,,40.716854,-73.960945,"(40.716854, -73.960945)",BERRY STREET                    ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3517938,Taxi,Station Wagon/Sport Utility Vehicle,Bike,,
09/07/2016,9:10,MANHATTAN,10022,40.75979,-73.9705,"(40.75979, -73.9705)",,,124       EAST 55 STREET                ,1,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,Unspecified,,,3515199,Sedan,Sedan,Bike,,
08/21/2016,15:00,BROOKLYN,11209,40.621502,-74.040245,"(40.621502, -74.040245)",,,9101      SHORE ROAD                    ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3504664,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
08/07/2016,19:16,BROOKLYN,11212,40.669823,-73.90981,"(40.669823, -73.90981)",PITKIN AVENUE                   ,THATFORD AVENUE,,2,0,0,0,1,0,1,0,Unspecified,Unspecified,Unspecified,,,3500321,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
08/15/2016,11:00,QUEENS,11433,40.69447,-73.78147,"(40.69447, -73.78147)",111 AVENUE                      ,MERRICK BOULEVARD,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3501359,Sedan,Bike,Bike,,
08/16/2016,12:01,MANHATTAN,10013,40.718777,-73.995705,"(40.718777, -73.995705)",GRAND STREET                    ,ELIZABETH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,3507250,Sedan,Bike,Bike,Bike,Bike
07/24/2016,23:24,MANHATTAN,10023,40.778797,-73.98206,"(40.778797, -73.98206)",WEST 72 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,3486566,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,Bike,,
07/11/2016,16:00,BROOKLYN,11236,40.6486,-73.91397,"(40.6486, -73.91397)",EAST 91 STREET                  ,DITMAS AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,3482176,4 dr sedan,Station Wagon/Sport Utility Vehicle,Bike,,
07/04/2016,14:00,BROOKLYN,11212,40.66827,-73.90263,"(40.66827, -73.90263)",SUTTER AVENUE                   ,JUNIUS STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3478519,4 dr sedan,Bike,Bike,,
07/15/2016,16:45,MANHATTAN,10003,40.73485,-73.989975,"(40.73485, -73.989975)",,,10        UNION SQUARE EAST             ,4,0,0,0,1,0,3,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,3480866,Station Wagon/Sport Utility Vehicle,4 dr sedan,Bike,Station Wagon/Sport Utility Vehicle,Taxi
07/05/2016,9:10,MANHATTAN,10001,40.746788,-73.98846,"(40.746788, -73.98846)",WEST 30 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3474747,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
07/20/2016,6:30,MANHATTAN,10014,40.735302,-74.00494,"(40.735302, -74.00494)",PERRY STREET                    ,BLEECKER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,3486301,Bike,Bike,Bike,Bike,Bike
07/20/2016,17:40,BRONX,10462,40.847,-73.85871,"(40.847, -73.85871)",MORRIS PARK AVENUE              ,FOWLER AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3484502,Station Wagon/Sport Utility Vehicle,4 dr sedan,Bike,,
07/02/2016,22:48,BROOKLYN,11207,40.672394,-73.892555,"(40.672394, -73.892555)",,,2165      PITKIN AVENUE                 ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3475027,4 dr sedan,4 dr sedan,Bike,,
07/01/2016,19:40,MANHATTAN,10019,40.762234,-73.98987,"(40.762234, -73.98987)",9 AVENUE                        ,WEST 48 STREET,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,3475433,TRUCK,4 dr sedan,Bike,,
07/22/2016,21:20,BROOKLYN,11211,40.708263,-73.955124,"(40.708263, -73.955124)",SOUTH 5 STREET                  ,KEAP STREET,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,3487386,4 dr sedan,2 dr sedan,Bike,,
06/27/2016,18:22,MANHATTAN,10013,40.717747,-73.99958,"(40.717747, -73.99958)",,,227       CANAL STREET                  ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,3473358,4 dr sedan,Bike,Bike,Station Wagon/Sport Utility Vehicle,
06/24/2016,23:50,BROOKLYN,11225,40.656483,-73.96008,"(40.656483, -73.96008)",FLATBUSH AVENUE                 ,WINTHROP STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3468968,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
06/17/2016,17:40,MANHATTAN,10012,40.721855,-73.996025,"(40.721855, -73.996025)",,,43        SPRING STREET                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,3466405,Bike,Box Truck,Bike,,
06/15/2016,22:00,BROOKLYN,11238,40.67828,-73.958855,"(40.67828, -73.958855)",CLASSON AVENUE                  ,DEAN STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3462901,4 dr sedan,4 dr sedan,Bike,,
06/16/2016,17:39,BROOKLYN,11217,40.68692,-73.97725,"(40.68692, -73.97725)",,,38        LAFAYETTE AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,3462956,Station Wagon/Sport Utility Vehicle,Bike,Bike,,
06/14/2016,13:00,QUEENS,11432,40.70636,-73.792534,"(40.70636, -73.792534)",JAMAICA AVENUE                  ,168 STREET,,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3471649,4 dr sedan,4 dr sedan,Bike,,
06/13/2016,20:00,,,40.716724,-73.958916,"(40.716724, -73.958916)",BEDFORD AVENUE                  ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3461494,Convertible,4 dr sedan,Bike,,
06/01/2016,17:20,BRONX,10462,40.83429,-73.85089,"(40.83429, -73.85089)",,,2227      WESTCHESTER AVENUE            ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3457696,Sedan,PSD,Bike,,
05/22/2016,19:50,BROOKLYN,11218,40.649525,-73.98072,"(40.649525, -73.98072)",MC DONALD AVENUE                ,GREENWOOD AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3450385,Bus,Station Wagon/Sport Utility Vehicle,Bike,,
05/31/2016,20:25,,,,,,broadway                        ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3454159,Station Wagon/Sport Utility Vehicle,4 dr sedan,Bike,,
05/18/2016,9:07,,,40.697838,-73.97077,"(40.697838, -73.97077)",,,FLUSHING AVENUE                         ,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,3444489,Bike,FORKL,Bike,,
05/29/2016,11:55,MANHATTAN,10000,40.77509,-73.96821,"(40.77509, -73.96821)",,,7401      EAST DRIVE                    ,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,,,4022447,Bike,Bike,Bike,,
05/28/2016,17:35,BROOKLYN,11207,40.684937,-73.91014,"(40.684937, -73.91014)",COOPER STREET                   ,BUSHWICK AVENUE,,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,3461460,4 dr sedan,Bike,Bike,,
05/20/2016,12:03,BROOKLYN,11205,40.691017,-73.954475,"(40.691017, -73.954475)",DE KALB AVENUE                  ,SPENCER STREET,,2,0,0,0,2,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,3450810,Station Wagon/Sport Utility Vehicle,Bike,Bike,,
05/23/2016,13:47,,,40.761547,-73.83113,"(40.761547, -73.83113)",MAIN STREET                     ,,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,Unspecified,,,3451942,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
05/27/2016,7:45,,,40.71502,-73.99476,"(40.71502, -73.99476)",Manhattan Bridge                ,,,3,0,0,0,3,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,4022433,Bike,Bike,Bike,,
04/20/2016,20:35,BROOKLYN,11216,,,,NOSTRAND AVENUE                 ,JEFFERSON AVENUE,,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Unspecified,,,3420200,4 dr sedan,Bus,Bike,,
04/18/2016,16:40,BROOKLYN,11235,,,,AVENUE Z                        ,EAST 19 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3415055,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
05/07/2016,21:00,MANHATTAN,10128,40.778633,-73.94808,"(40.778633, -73.94808)",,,1712      1 AVENUE                      ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,3437442,Taxi,4 dr sedan,Bike,,
04/16/2016,21:20,,,40.86814,-73.88557,"(40.86814, -73.88557)",,,MARION AVENUE                           ,2,0,0,0,2,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Unspecified,,,3414399,4 dr sedan,Bike,Bike,,
04/26/2016,21:52,BROOKLYN,11201,40.693523,-73.980316,"(40.693523, -73.980316)",,,218       MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,3432631,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
05/09/2016,19:27,QUEENS,11373,40.74487,-73.87629,"(40.74487, -73.87629)",WHITNEY AVENUE                  ,GLEANE STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3439311,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
04/25/2016,13:00,MANHATTAN,10025,,,,AMSTERDAM AVENUE                ,WEST 115 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3410106,4 dr sedan,4 dr sedan,Bike,,
04/23/2016,9:55,BROOKLYN,11204,40.618053,-73.98429,"(40.618053, -73.98429)",,,6228      20 AVENUE                     ,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3415460,4 dr sedan,4 dr sedan,Bike,,
