CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/13/2012,12:45,QUEENS,11103,40.7559699,-73.9126108,"(40.7559699, -73.9126108)",BROADWAY                        ,48 STREET                       ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,273715,SPORT UTILITY / STATION WAGON,BICYCLE,BICYCLE,,
09/25/2012,8:50,BRONX,10468,40.8624442,-73.8971422,"(40.8624442, -73.8971422)",GRAND CONCOURSE                 ,EAST FORDHAM ROAD               ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,110020,SPORT UTILITY / STATION WAGON,UNKNOWN,BICYCLE,,
09/15/2012,12:15,MANHATTAN,10009,40.7272615,-73.9826567,"(40.7272615, -73.9826567)",AVENUE A                        ,EAST 9 STREET                   ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,Unspecified,,,14262,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
10/06/2012,15:15,QUEENS,11428,40.7184964,-73.73531,"(40.7184964, -73.73531)",JAMAICA AVENUE                  ,SPRINGFIELD BOULEVARD           ,,3,0,0,0,1,0,2,0,Unspecified,Unspecified,Unspecified,,,220740,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
09/22/2012,22:40,QUEENS,11101,40.753996,-73.9424305,"(40.753996, -73.9424305)",21 STREET                       ,41 AVENUE                       ,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Passenger Distraction,Passenger Distraction,,,273461,SPORT UTILITY / STATION WAGON,BICYCLE,BICYCLE,,
08/31/2012,13:45,MANHATTAN,10036,40.7603532,-73.991232,"(40.7603532, -73.991232)",9 AVENUE                        ,WEST 45 STREET                  ,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,Unspecified,,,38366,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),BICYCLE,,
08/16/2012,19:45,MANHATTAN,10011,40.7392682,-73.995446,"(40.7392682, -73.995446)",WEST 17 STREET                  ,6 AVENUE                        ,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,Unspecified,,,22004,TAXI,MOTORCYCLE,BICYCLE,,
09/08/2012,16:00,MANHATTAN,10075,40.7733356,-73.9550538,"(40.7733356, -73.9550538)",EAST 79 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,45671,SMALL COM VEH(4 TIRES) ,TAXI,BICYCLE,,
08/12/2012,18:00,BROOKLYN,11238,40.6833327,-73.9561132,"(40.6833327, -73.9561132)",FRANKLIN AVENUE                 ,PUTNAM AVENUE                   ,,0,0,0,0,0,0,0,0,Passenger Distraction,Passenger Distraction,Unspecified,,,179646,PASSENGER VEHICLE,VAN,BICYCLE,,
07/28/2012,11:10,BROOKLYN,11223,40.6072565,-73.9672737,"(40.6072565, -73.9672737)",OCEAN PARKWAY                   ,QUENTIN ROAD                    ,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,Unspecified,,,116469,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
08/01/2012,21:30,,,,,,ROOSEVELT AVENUE                ,95 STREET                       ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,255221,VAN,LIVERY VEHICLE,BICYCLE,,
07/11/2012,2:30,BROOKLYN,11223,40.6017957,-73.9725665,"(40.6017957, -73.9725665)",MC DONALD AVENUE                ,AVENUE S                        ,,3,0,0,0,1,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,,116353,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,VAN,
07/23/2012,21:50,BRONX,10462,40.8446813,-73.8611857,"(40.8446813, -73.8611857)",VAN NEST AVENUE                 ,MATTHEWS AVENUE                 ,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,102883,UNKNOWN,BICYCLE,BICYCLE,,
07/13/2012,15:00,MANHATTAN,10000,40.7690594,-73.9730246,"(40.7690594, -73.9730246)",EAST DRIVE                      ,TRANSVERSE ROAD NUMBER 1        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,55371,PASSENGER VEHICLE,BICYCLE,BICYCLE,,
07/13/2012,23:18,BRONX,10467,40.8786453,-73.871598,"(40.8786453, -73.871598)",WEBSTER AVENUE                  ,EAST GUN HILL ROAD              ,,0,1,0,0,0,1,0,0,Other Vehicular,Unspecified,Unspecified,,,109565,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,,
07/27/2012,22:10,MANHATTAN,10019,40.7671096,-73.9817185,"(40.7671096, -73.9817185)",WEST 58 STREET                  ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Fatigued/Drowsy,,,37966,PASSENGER VEHICLE,VAN,BICYCLE,,
07/08/2012,15:00,MANHATTAN,10029,40.7986151,-73.9437427,"(40.7986151, -73.9437427)",EAST 115 STREET                 ,PARK AVENUE                     ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,55568,PASSENGER VEHICLE,UNKNOWN,BICYCLE,,
07/02/2012,16:15,MANHATTAN,10036,40.7561391,-73.9831689,"(40.7561391, -73.9831689)",WEST 44 STREET                  ,6 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,26095,TAXI,TAXI,BICYCLE,,
